state,year,quarter,district,registered_users,year_quarter
delhi,2018,4,south west,393208,2018-Q4
delhi,2018,4,north,379177,2018-Q4
delhi,2018,4,east,373139,2018-Q4
delhi,2018,4,south,344311,2018-Q4
delhi,2018,4,shahdara,257785,2018-Q4
delhi,2018,1,west,308558,2018-Q1
delhi,2018,1,south east delhi,251213,2018-Q1
delhi,2018,1,north west,223679,2018-Q1
delhi,2018,1,new delhi,212008,2018-Q1
delhi,2018,1,central delhi,202723,2018-Q1
delhi,2018,1,south west,179197,2018-Q1
delhi,2018,1,north,173622,2018-Q1
delhi,2018,1,east,169295,2018-Q1
delhi,2018,1,south,156706,2018-Q1
delhi,2018,1,shahdara,114549,2018-Q1
delhi,2024,3,west,2715492,2024-Q3
delhi,2024,3,south east,2262427,2024-Q3
delhi,2024,3,central delhi,1990109,2024-Q3
delhi,2024,3,north west,1907401,2024-Q3
delhi,2024,3,north,1686282,2024-Q3
delhi,2024,3,new delhi,1633520,2024-Q3
delhi,2024,3,south west,1419174,2024-Q3
delhi,2024,3,south,1307337,2024-Q3
delhi,2024,3,east,1256144,2024-Q3
delhi,2024,3,shahdara,1189211,2024-Q3
delhi,2024,2,west,2945032,2024-Q2
delhi,2024,2,south east delhi,2378417,2024-Q2
delhi,2024,2,north west,2085373,2024-Q2
delhi,2024,2,central delhi,1956609,2024-Q2
delhi,2024,2,new delhi,1940666,2024-Q2
delhi,2024,2,north,1707431,2024-Q2
delhi,2024,2,south west,1599704,2024-Q2
delhi,2024,2,east,1471663,2024-Q2
delhi,2024,2,south,1395197,2024-Q2
delhi,2024,2,shahdara,1212695,2024-Q2
delhi,2024,4,west,2781222,2024-Q4
delhi,2024,4,south east,2320701,2024-Q4
delhi,2024,4,central delhi,2040406,2024-Q4
delhi,2024,4,north west,1953572,2024-Q4
delhi,2024,4,north,1727450,2024-Q4
delhi,2024,4,new delhi,1676758,2024-Q4
delhi,2024,4,south west,1452225,2024-Q4
delhi,2024,4,south,1340531,2024-Q4
delhi,2024,4,east,1285131,2024-Q4
delhi,2024,4,shahdara,1217468,2024-Q4
delhi,2024,1,west,2837958,2024-Q1
delhi,2024,1,south east delhi,2291746,2024-Q1
delhi,2024,1,north west,2008098,2024-Q1
delhi,2024,1,central delhi,1884700,2024-Q1
delhi,2024,1,new delhi,1871468,2024-Q1
delhi,2024,1,north,1644670,2024-Q1
delhi,2024,1,south west,1541622,2024-Q1
delhi,2024,1,east,1418866,2024-Q1
delhi,2024,1,south,1345231,2024-Q1
delhi,2024,1,shahdara,1167913,2024-Q1
delhi,2023,3,west,2641529,2023-Q3
delhi,2023,3,south east delhi,2133173,2023-Q3
delhi,2023,3,north west,1866671,2023-Q3
delhi,2023,3,central delhi,1754227,2023-Q3
delhi,2023,3,new delhi,1744588,2023-Q3
delhi,2023,3,north,1528582,2023-Q3
delhi,2023,3,south west,1435544,2023-Q3
delhi,2023,3,east,1322844,2023-Q3
delhi,2023,3,south,1254751,2023-Q3
delhi,2023,3,shahdara,1086372,2023-Q3
delhi,2023,2,west,2546575,2023-Q2
delhi,2023,2,south east delhi,2055408,2023-Q2
delhi,2023,2,north west,1798636,2023-Q2
delhi,2023,2,central delhi,1690547,2023-Q2
delhi,2023,2,new delhi,1682305,2023-Q2
delhi,2023,2,north,1471979,2023-Q2
delhi,2023,2,south west,1383364,2023-Q2
delhi,2023,2,east,1275831,2023-Q2
delhi,2023,2,south,1209741,2023-Q2
delhi,2023,2,shahdara,1046614,2023-Q2
delhi,2023,4,west,2732926,2023-Q4
delhi,2023,4,south east delhi,2207076,2023-Q4
delhi,2023,4,north west,1933267,2023-Q4
delhi,2023,4,central delhi,1815323,2023-Q4
delhi,2023,4,new delhi,1803952,2023-Q4
delhi,2023,4,north,1583005,2023-Q4
delhi,2023,4,south west,1484762,2023-Q4
delhi,2023,4,east,1367614,2023-Q4
delhi,2023,4,south,1296849,2023-Q4
delhi,2023,4,shahdara,1124343,2023-Q4
delhi,2023,1,west,2453869,2023-Q1
delhi,2023,1,south east delhi,1980915,2023-Q1
delhi,2023,1,north west,1731494,2023-Q1
delhi,2023,1,central delhi,1629248,2023-Q1
delhi,2023,1,new delhi,1622600,2023-Q1
delhi,2023,1,north,1416994,2023-Q1
delhi,2023,1,south west,1333347,2023-Q1
delhi,2023,1,east,1230290,2023-Q1
delhi,2023,1,south,1167338,2023-Q1
delhi,2023,1,shahdara,1007880,2023-Q1
delhi,2020,3,west,1343895,2020-Q3
delhi,2020,3,south east delhi,1088989,2020-Q3
delhi,2020,3,north west,946954,2020-Q3
delhi,2020,3,new delhi,912051,2020-Q3
delhi,2020,3,central delhi,888536,2020-Q3
delhi,2020,3,north,763389,2020-Q3
delhi,2020,3,south west,739034,2020-Q3
delhi,2020,3,east,685955,2020-Q3
delhi,2020,3,south,651616,2020-Q3
delhi,2020,3,shahdara,543831,2020-Q3
delhi,2020,2,west,1243875,2020-Q2
delhi,2020,2,south east delhi,1011931,2020-Q2
delhi,2020,2,north west,877218,2020-Q2
delhi,2020,2,new delhi,858515,2020-Q2
delhi,2020,2,central delhi,821609,2020-Q2
delhi,2020,2,north,704186,2020-Q2
delhi,2020,2,south west,688199,2020-Q2
delhi,2020,2,east,641233,2020-Q2
delhi,2020,2,south,608062,2020-Q2
delhi,2020,2,shahdara,498710,2020-Q2
delhi,2020,4,west,1451042,2020-Q4
delhi,2020,4,south east delhi,1174221,2020-Q4
delhi,2020,4,north west,1019187,2020-Q4
delhi,2020,4,new delhi,971715,2020-Q4
delhi,2020,4,central delhi,962750,2020-Q4
delhi,2020,4,north,827019,2020-Q4
delhi,2020,4,south west,792331,2020-Q4
delhi,2020,4,east,734091,2020-Q4
delhi,2020,4,south,699303,2020-Q4
delhi,2020,4,shahdara,591192,2020-Q4
delhi,2020,1,west,1160353,2020-Q1
delhi,2020,1,south east delhi,947535,2020-Q1
delhi,2020,1,north west,814249,2020-Q1
delhi,2020,1,new delhi,810489,2020-Q1
delhi,2020,1,central delhi,765149,2020-Q1
delhi,2020,1,north,648654,2020-Q1
delhi,2020,1,south west,644981,2020-Q1
delhi,2020,1,east,604768,2020-Q1
delhi,2020,1,south,570329,2020-Q1
delhi,2020,1,shahdara,460186,2020-Q1
delhi,2019,3,west,1008836,2019-Q3
delhi,2019,3,south east delhi,821304,2019-Q3
delhi,2019,3,north west,709448,2019-Q3
delhi,2019,3,new delhi,705546,2019-Q3
delhi,2019,3,central delhi,658985,2019-Q3
delhi,2019,3,south west,567496,2019-Q3
delhi,2019,3,north,554029,2019-Q3
delhi,2019,3,east,532254,2019-Q3
delhi,2019,3,south,498200,2019-Q3
delhi,2019,3,shahdara,391827,2019-Q3
delhi,2019,2,west,919096,2019-Q2
delhi,2019,2,south east delhi,749218,2019-Q2
delhi,2019,2,north west,649377,2019-Q2
delhi,2019,2,new delhi,637526,2019-Q2
delhi,2019,2,central delhi,596940,2019-Q2
delhi,2019,2,south west,519422,2019-Q2
delhi,2019,2,north,502570,2019-Q2
delhi,2019,2,east,487121,2019-Q2
delhi,2019,2,south,453829,2019-Q2
delhi,2019,2,shahdara,352312,2019-Q2
delhi,2019,4,west,1081496,2019-Q4
delhi,2019,4,south east delhi,883080,2019-Q4
delhi,2019,4,north west,758620,2019-Q4
delhi,2019,4,new delhi,757888,2019-Q4
delhi,2019,4,central delhi,711015,2019-Q4
delhi,2019,4,south west,605482,2019-Q4
delhi,2019,4,north,598910,2019-Q4
delhi,2019,4,east,568283,2019-Q4
delhi,2019,4,south,533716,2019-Q4
delhi,2019,4,shahdara,425305,2019-Q4
delhi,2019,1,west,820526,2019-Q1
delhi,2019,1,south east delhi,671667,2019-Q1
delhi,2019,1,north west,583438,2019-Q1
delhi,2019,1,new delhi,558516,2019-Q1
delhi,2019,1,central delhi,529918,2019-Q1
delhi,2019,1,south west,467571,2019-Q1
delhi,2019,1,north,447987,2019-Q1
delhi,2019,1,east,439639,2019-Q1
delhi,2019,1,south,407519,2019-Q1
delhi,2019,1,shahdara,310351,2019-Q1
delhi,2022,3,west,2235907,2022-Q3
delhi,2022,3,south east delhi,1804123,2022-Q3
delhi,2022,3,north west,1575473,2022-Q3
delhi,2022,3,central delhi,1483786,2022-Q3
delhi,2022,3,new delhi,1479669,2022-Q3
delhi,2022,3,north,1288507,2022-Q3
delhi,2022,3,south west,1215697,2022-Q3
delhi,2022,3,east,1121596,2022-Q3
delhi,2022,3,south,1065631,2022-Q3
delhi,2022,3,shahdara,917096,2022-Q3
delhi,2022,2,west,2124626,2022-Q2
delhi,2022,2,south east delhi,1714507,2022-Q2
delhi,2022,2,north west,1496002,2022-Q2
delhi,2022,2,central delhi,1409776,2022-Q2
delhi,2022,2,new delhi,1406687,2022-Q2
delhi,2022,2,north,1222605,2022-Q2
delhi,2022,2,south west,1155288,2022-Q2
delhi,2022,2,east,1066632,2022-Q2
delhi,2022,2,south,1013938,2022-Q2
delhi,2022,2,shahdara,870461,2022-Q2
delhi,2022,4,west,2348063,2022-Q4
delhi,2022,4,south east delhi,1894776,2022-Q4
delhi,2022,4,north west,1655730,2022-Q4
delhi,2022,4,central delhi,1558400,2022-Q4
delhi,2022,4,new delhi,1552874,2022-Q4
delhi,2022,4,north,1354521,2022-Q4
delhi,2022,4,south west,1275864,2022-Q4
delhi,2022,4,east,1177294,2022-Q4
delhi,2022,4,south,1117981,2022-Q4
delhi,2022,4,shahdara,963656,2022-Q4
delhi,2022,1,west,2017435,2022-Q1
delhi,2022,1,south east delhi,1628157,2022-Q1
delhi,2022,1,north west,1419688,2022-Q1
delhi,2022,1,central delhi,1338465,2022-Q1
delhi,2022,1,new delhi,1336911,2022-Q1
delhi,2022,1,north,1159277,2022-Q1
delhi,2022,1,south west,1097016,2022-Q1
delhi,2022,1,east,1013024,2022-Q1
delhi,2022,1,south,963775,2022-Q1
delhi,2022,1,shahdara,826148,2022-Q1
tamil-nadu,2021,3,chennai,2124347,2021-Q3
tamil-nadu,2021,3,thiruvallur,1744228,2021-Q3
tamil-nadu,2021,3,coimbatore,1494350,2021-Q3
tamil-nadu,2021,3,chengalpattu,1438295,2021-Q3
tamil-nadu,2021,3,kancheepuram,1025651,2021-Q3
tamil-nadu,2021,3,tiruppur,891753,2021-Q3
tamil-nadu,2021,3,salem,798213,2021-Q3
tamil-nadu,2021,3,madurai,725021,2021-Q3
tamil-nadu,2021,3,krishnagiri,683549,2021-Q3
tamil-nadu,2021,3,tiruchirappalli,607438,2021-Q3
tamil-nadu,2021,2,chennai,1988355,2021-Q2
tamil-nadu,2021,2,thiruvallur,1626966,2021-Q2
tamil-nadu,2021,2,coimbatore,1393621,2021-Q2
tamil-nadu,2021,2,chengalpattu,1344163,2021-Q2
tamil-nadu,2021,2,kancheepuram,957182,2021-Q2
tamil-nadu,2021,2,tiruppur,828168,2021-Q2
tamil-nadu,2021,2,salem,742566,2021-Q2
tamil-nadu,2021,2,madurai,675035,2021-Q2
tamil-nadu,2021,2,krishnagiri,635191,2021-Q2
tamil-nadu,2021,2,tiruchirappalli,565156,2021-Q2
tamil-nadu,2021,4,chennai,2261346,2021-Q4
tamil-nadu,2021,4,thiruvallur,1860992,2021-Q4
tamil-nadu,2021,4,coimbatore,1594082,2021-Q4
tamil-nadu,2021,4,chengalpattu,1532535,2021-Q4
tamil-nadu,2021,4,kancheepuram,1094222,2021-Q4
tamil-nadu,2021,4,tiruppur,954674,2021-Q4
tamil-nadu,2021,4,salem,853064,2021-Q4
tamil-nadu,2021,4,madurai,774490,2021-Q4
tamil-nadu,2021,4,krishnagiri,731018,2021-Q4
tamil-nadu,2021,4,tiruchirappalli,649095,2021-Q4
tamil-nadu,2021,1,chennai,1865001,2021-Q1
tamil-nadu,2021,1,thiruvallur,1522407,2021-Q1
tamil-nadu,2021,1,coimbatore,1304141,2021-Q1
tamil-nadu,2021,1,chengalpattu,1259678,2021-Q1
tamil-nadu,2021,1,kancheepuram,895950,2021-Q1
tamil-nadu,2021,1,tiruppur,772074,2021-Q1
tamil-nadu,2021,1,salem,693137,2021-Q1
tamil-nadu,2021,1,madurai,630685,2021-Q1
tamil-nadu,2021,1,krishnagiri,592655,2021-Q1
tamil-nadu,2021,1,tiruchirappalli,527667,2021-Q1
tamil-nadu,2018,3,chennai,511138,2018-Q3
tamil-nadu,2018,3,thiruvallur,381620,2018-Q3
tamil-nadu,2018,3,chengalpattu,368413,2018-Q3
tamil-nadu,2018,3,coimbatore,318461,2018-Q3
tamil-nadu,2018,3,kancheepuram,239985,2018-Q3
tamil-nadu,2018,3,tiruppur,172195,2018-Q3
tamil-nadu,2018,3,salem,164489,2018-Q3
tamil-nadu,2018,3,madurai,138064,2018-Q3
tamil-nadu,2018,3,krishnagiri,128769,2018-Q3
tamil-nadu,2018,3,tiruchirappalli,119661,2018-Q3
tamil-nadu,2018,2,chennai,401349,2018-Q2
tamil-nadu,2018,2,thiruvallur,300210,2018-Q2
tamil-nadu,2018,2,chengalpattu,292432,2018-Q2
tamil-nadu,2018,2,coimbatore,244374,2018-Q2
tamil-nadu,2018,2,kancheepuram,188583,2018-Q2
tamil-nadu,2018,2,tiruppur,128535,2018-Q2
tamil-nadu,2018,2,salem,126830,2018-Q2
tamil-nadu,2018,2,madurai,105957,2018-Q2
tamil-nadu,2018,2,krishnagiri,96842,2018-Q2
tamil-nadu,2018,2,tiruchirappalli,91156,2018-Q2
tamil-nadu,2018,4,chennai,689276,2018-Q4
tamil-nadu,2018,4,thiruvallur,514830,2018-Q4
tamil-nadu,2018,4,chengalpattu,483785,2018-Q4
tamil-nadu,2018,4,coimbatore,415090,2018-Q4
tamil-nadu,2018,4,kancheepuram,318007,2018-Q4
tamil-nadu,2018,4,tiruppur,227253,2018-Q4
tamil-nadu,2018,4,salem,215365,2018-Q4
tamil-nadu,2018,4,madurai,183206,2018-Q4
tamil-nadu,2018,4,krishnagiri,172743,2018-Q4
tamil-nadu,2018,4,tiruchirappalli,160006,2018-Q4
tamil-nadu,2018,1,chennai,292004,2018-Q1
tamil-nadu,2018,1,thiruvallur,215622,2018-Q1
tamil-nadu,2018,1,chengalpattu,215210,2018-Q1
tamil-nadu,2018,1,coimbatore,170306,2018-Q1
tamil-nadu,2018,1,kancheepuram,136352,2018-Q1
tamil-nadu,2018,1,salem,88288,2018-Q1
tamil-nadu,2018,1,tiruppur,87652,2018-Q1
tamil-nadu,2018,1,madurai,72582,2018-Q1
tamil-nadu,2018,1,krishnagiri,66958,2018-Q1
tamil-nadu,2018,1,tiruchirappalli,62230,2018-Q1
tamil-nadu,2024,3,chennai,5387490,2024-Q3
tamil-nadu,2024,3,coimbatore,2624716,2024-Q3
tamil-nadu,2024,3,chengalpattu,2254071,2024-Q3
tamil-nadu,2024,3,tiruppur,1682241,2024-Q3
tamil-nadu,2024,3,tiruvallur,1651599,2024-Q3
tamil-nadu,2024,3,salem,1448401,2024-Q3
tamil-nadu,2024,3,krishnagiri,1243966,2024-Q3
tamil-nadu,2024,3,madurai,1229378,2024-Q3
tamil-nadu,2024,3,tiruchirappalli,1021499,2024-Q3
tamil-nadu,2024,3,erode,930653,2024-Q3
tamil-nadu,2024,2,chennai,3447286,2024-Q2
tamil-nadu,2024,2,thiruvallur,2888323,2024-Q2
tamil-nadu,2024,2,coimbatore,2453619,2024-Q2
tamil-nadu,2024,2,chengalpattu,2351888,2024-Q2
tamil-nadu,2024,2,kancheepuram,1698969,2024-Q2
tamil-nadu,2024,2,tiruppur,1506694,2024-Q2
tamil-nadu,2024,2,salem,1337032,2024-Q2
tamil-nadu,2024,2,madurai,1205081,2024-Q2
tamil-nadu,2024,2,krishnagiri,1146774,2024-Q2
tamil-nadu,2024,2,tiruchirappalli,1012247,2024-Q2
tamil-nadu,2024,4,chennai,5541760,2024-Q4
tamil-nadu,2024,4,coimbatore,2702014,2024-Q4
tamil-nadu,2024,4,chengalpattu,2319818,2024-Q4
tamil-nadu,2024,4,tiruppur,1731021,2024-Q4
tamil-nadu,2024,4,tiruvallur,1698495,2024-Q4
tamil-nadu,2024,4,salem,1492614,2024-Q4
tamil-nadu,2024,4,krishnagiri,1282448,2024-Q4
tamil-nadu,2024,4,madurai,1266349,2024-Q4
tamil-nadu,2024,4,tiruchirappalli,1053136,2024-Q4
tamil-nadu,2024,4,erode,958405,2024-Q4
tamil-nadu,2024,1,chennai,3324538,2024-Q1
tamil-nadu,2024,1,thiruvallur,2781638,2024-Q1
tamil-nadu,2024,1,coimbatore,2365485,2024-Q1
tamil-nadu,2024,1,chengalpattu,2267245,2024-Q1
tamil-nadu,2024,1,kancheepuram,1636613,2024-Q1
tamil-nadu,2024,1,tiruppur,1450347,2024-Q1
tamil-nadu,2024,1,salem,1286923,2024-Q1
tamil-nadu,2024,1,madurai,1160424,2024-Q1
tamil-nadu,2024,1,krishnagiri,1103984,2024-Q1
tamil-nadu,2024,1,tiruchirappalli,974721,2024-Q1
tamil-nadu,2023,3,chennai,3098864,2023-Q3
tamil-nadu,2023,3,thiruvallur,2582607,2023-Q3
tamil-nadu,2023,3,coimbatore,2200165,2023-Q3
tamil-nadu,2023,3,chengalpattu,2109212,2023-Q3
tamil-nadu,2023,3,kancheepuram,1519225,2023-Q3
tamil-nadu,2023,3,tiruppur,1341973,2023-Q3
tamil-nadu,2023,3,salem,1191010,2023-Q3
tamil-nadu,2023,3,madurai,1076620,2023-Q3
tamil-nadu,2023,3,krishnagiri,1023066,2023-Q3
tamil-nadu,2023,3,tiruchirappalli,903048,2023-Q3
tamil-nadu,2023,2,chennai,2987502,2023-Q2
tamil-nadu,2023,2,thiruvallur,2484893,2023-Q2
tamil-nadu,2023,2,coimbatore,2118883,2023-Q2
tamil-nadu,2023,2,chengalpattu,2031529,2023-Q2
tamil-nadu,2023,2,kancheepuram,1461910,2023-Q2
tamil-nadu,2023,2,tiruppur,1289806,2023-Q2
tamil-nadu,2023,2,salem,1144842,2023-Q2
tamil-nadu,2023,2,madurai,1035842,2023-Q2
tamil-nadu,2023,2,krishnagiri,983032,2023-Q2
tamil-nadu,2023,2,tiruchirappalli,868289,2023-Q2
tamil-nadu,2023,4,chennai,3205005,2023-Q4
tamil-nadu,2023,4,thiruvallur,2676065,2023-Q4
tamil-nadu,2023,4,coimbatore,2277873,2023-Q4
tamil-nadu,2023,4,chengalpattu,2183205,2023-Q4
tamil-nadu,2023,4,kancheepuram,1574315,2023-Q4
tamil-nadu,2023,4,tiruppur,1392956,2023-Q4
tamil-nadu,2023,4,salem,1236133,2023-Q4
tamil-nadu,2023,4,madurai,1115928,2023-Q4
tamil-nadu,2023,4,krishnagiri,1060928,2023-Q4
tamil-nadu,2023,4,tiruchirappalli,936873,2023-Q4
tamil-nadu,2023,1,chennai,2885933,2023-Q1
tamil-nadu,2023,1,thiruvallur,2393917,2023-Q1
tamil-nadu,2023,1,coimbatore,2042019,2023-Q1
tamil-nadu,2023,1,chengalpattu,1959401,2023-Q1
tamil-nadu,2023,1,kancheepuram,1408216,2023-Q1
tamil-nadu,2023,1,tiruppur,1237941,2023-Q1
tamil-nadu,2023,1,salem,1100202,2023-Q1
tamil-nadu,2023,1,madurai,996514,2023-Q1
tamil-nadu,2023,1,krishnagiri,944553,2023-Q1
tamil-nadu,2023,1,tiruchirappalli,834366,2023-Q1
tamil-nadu,2020,3,chennai,1566152,2020-Q3
tamil-nadu,2020,3,thiruvallur,1260923,2020-Q3
tamil-nadu,2020,3,coimbatore,1073680,2020-Q3
tamil-nadu,2020,3,chengalpattu,1064263,2020-Q3
tamil-nadu,2020,3,kancheepuram,744437,2020-Q3
tamil-nadu,2020,3,tiruppur,625391,2020-Q3
tamil-nadu,2020,3,salem,564858,2020-Q3
tamil-nadu,2020,3,madurai,516447,2020-Q3
tamil-nadu,2020,3,krishnagiri,480568,2020-Q3
tamil-nadu,2020,3,tiruchirappalli,433221,2020-Q3
tamil-nadu,2020,2,chennai,1436722,2020-Q2
tamil-nadu,2020,2,thiruvallur,1140330,2020-Q2
tamil-nadu,2020,2,chengalpattu,979769,2020-Q2
tamil-nadu,2020,2,coimbatore,958191,2020-Q2
tamil-nadu,2020,2,kancheepuram,678899,2020-Q2
tamil-nadu,2020,2,tiruppur,550609,2020-Q2
tamil-nadu,2020,2,salem,499360,2020-Q2
tamil-nadu,2020,2,madurai,456527,2020-Q2
tamil-nadu,2020,2,krishnagiri,424184,2020-Q2
tamil-nadu,2020,2,tiruchirappalli,383178,2020-Q2
tamil-nadu,2020,4,chennai,1731527,2020-Q4
tamil-nadu,2020,4,thiruvallur,1408348,2020-Q4
tamil-nadu,2020,4,coimbatore,1205249,2020-Q4
tamil-nadu,2020,4,chengalpattu,1170720,2020-Q4
tamil-nadu,2020,4,kancheepuram,829207,2020-Q4
tamil-nadu,2020,4,tiruppur,710489,2020-Q4
tamil-nadu,2020,4,salem,638883,2020-Q4
tamil-nadu,2020,4,madurai,582252,2020-Q4
tamil-nadu,2020,4,krishnagiri,545815,2020-Q4
tamil-nadu,2020,4,tiruchirappalli,487716,2020-Q4
tamil-nadu,2020,1,chennai,1340762,2020-Q1
tamil-nadu,2020,1,thiruvallur,1041642,2020-Q1
tamil-nadu,2020,1,chengalpattu,912587,2020-Q1
tamil-nadu,2020,1,coimbatore,868832,2020-Q1
tamil-nadu,2020,1,kancheepuram,626872,2020-Q1
tamil-nadu,2020,1,tiruppur,488697,2020-Q1
tamil-nadu,2020,1,salem,442045,2020-Q1
tamil-nadu,2020,1,madurai,402474,2020-Q1
tamil-nadu,2020,1,krishnagiri,379857,2020-Q1
tamil-nadu,2020,1,tiruchirappalli,339829,2020-Q1
tamil-nadu,2019,3,chennai,1090190,2019-Q3
tamil-nadu,2019,3,thiruvallur,828137,2019-Q3
tamil-nadu,2019,3,chengalpattu,744424,2019-Q3
tamil-nadu,2019,3,coimbatore,669547,2019-Q3
tamil-nadu,2019,3,kancheepuram,503192,2019-Q3
tamil-nadu,2019,3,tiruppur,371296,2019-Q3
tamil-nadu,2019,3,salem,342259,2019-Q3
tamil-nadu,2019,3,madurai,305793,2019-Q3
tamil-nadu,2019,3,krishnagiri,290478,2019-Q3
tamil-nadu,2019,3,tiruchirappalli,261919,2019-Q3
tamil-nadu,2019,2,chennai,969955,2019-Q2
tamil-nadu,2019,2,thiruvallur,733978,2019-Q2
tamil-nadu,2019,2,chengalpattu,667137,2019-Q2
tamil-nadu,2019,2,coimbatore,584160,2019-Q2
tamil-nadu,2019,2,kancheepuram,447527,2019-Q2
tamil-nadu,2019,2,tiruppur,324350,2019-Q2
tamil-nadu,2019,2,salem,302033,2019-Q2
tamil-nadu,2019,2,madurai,268420,2019-Q2
tamil-nadu,2019,2,krishnagiri,252986,2019-Q2
tamil-nadu,2019,2,tiruchirappalli,229886,2019-Q2
tamil-nadu,2019,4,chennai,1216610,2019-Q4
tamil-nadu,2019,4,thiruvallur,934744,2019-Q4
tamil-nadu,2019,4,chengalpattu,829575,2019-Q4
tamil-nadu,2019,4,coimbatore,767480,2019-Q4
tamil-nadu,2019,4,kancheepuram,564806,2019-Q4
tamil-nadu,2019,4,tiruppur,427694,2019-Q4
tamil-nadu,2019,4,salem,390301,2019-Q4
tamil-nadu,2019,4,madurai,351234,2019-Q4
tamil-nadu,2019,4,krishnagiri,335178,2019-Q4
tamil-nadu,2019,4,tiruchirappalli,299366,2019-Q4
tamil-nadu,2019,1,chennai,830586,2019-Q1
tamil-nadu,2019,1,thiruvallur,625908,2019-Q1
tamil-nadu,2019,1,chengalpattu,578045,2019-Q1
tamil-nadu,2019,1,coimbatore,495350,2019-Q1
tamil-nadu,2019,1,kancheepuram,385091,2019-Q1
tamil-nadu,2019,1,tiruppur,273869,2019-Q1
tamil-nadu,2019,1,salem,257624,2019-Q1
tamil-nadu,2019,1,madurai,224783,2019-Q1
tamil-nadu,2019,1,krishnagiri,212859,2019-Q1
tamil-nadu,2019,1,tiruchirappalli,193798,2019-Q1
tamil-nadu,2022,3,chennai,2635738,2022-Q3
tamil-nadu,2022,3,thiruvallur,2183990,2022-Q3
tamil-nadu,2022,3,coimbatore,1867655,2022-Q3
tamil-nadu,2022,3,chengalpattu,1791530,2022-Q3
tamil-nadu,2022,3,kancheepuram,1284243,2022-Q3
tamil-nadu,2022,3,tiruppur,1128474,2022-Q3
tamil-nadu,2022,3,salem,1005031,2022-Q3
tamil-nadu,2022,3,madurai,910111,2022-Q3
tamil-nadu,2022,3,krishnagiri,862231,2022-Q3
tamil-nadu,2022,3,tiruchirappalli,763327,2022-Q3
tamil-nadu,2022,2,chennai,2509588,2022-Q2
tamil-nadu,2022,2,thiruvallur,2075274,2022-Q2
tamil-nadu,2022,2,coimbatore,1775760,2022-Q2
tamil-nadu,2022,2,chengalpattu,1704864,2022-Q2
tamil-nadu,2022,2,kancheepuram,1220237,2022-Q2
tamil-nadu,2022,2,tiruppur,1070480,2022-Q2
tamil-nadu,2022,2,salem,954155,2022-Q2
tamil-nadu,2022,2,madurai,864806,2022-Q2
tamil-nadu,2022,2,krishnagiri,818552,2022-Q2
tamil-nadu,2022,2,tiruchirappalli,725751,2022-Q2
tamil-nadu,2022,4,chennai,2763151,2022-Q4
tamil-nadu,2022,4,thiruvallur,2290089,2022-Q4
tamil-nadu,2022,4,coimbatore,1955681,2022-Q4
tamil-nadu,2022,4,chengalpattu,1876163,2022-Q4
tamil-nadu,2022,4,kancheepuram,1346845,2022-Q4
tamil-nadu,2022,4,tiruppur,1183174,2022-Q4
tamil-nadu,2022,4,salem,1052099,2022-Q4
tamil-nadu,2022,4,madurai,953739,2022-Q4
tamil-nadu,2022,4,krishnagiri,902906,2022-Q4
tamil-nadu,2022,4,tiruchirappalli,798742,2022-Q4
tamil-nadu,2022,1,chennai,2388315,2022-Q1
tamil-nadu,2022,1,thiruvallur,1970646,2022-Q1
tamil-nadu,2022,1,coimbatore,1687096,2022-Q1
tamil-nadu,2022,1,chengalpattu,1621177,2022-Q1
tamil-nadu,2022,1,kancheepuram,1158719,2022-Q1
tamil-nadu,2022,1,tiruppur,1014036,2022-Q1
tamil-nadu,2022,1,salem,905104,2022-Q1
tamil-nadu,2022,1,madurai,820952,2022-Q1
tamil-nadu,2022,1,krishnagiri,776101,2022-Q1
tamil-nadu,2022,1,tiruchirappalli,688562,2022-Q1
jammu-&-kashmir,2021,3,jammu,354280,2021-Q3
jammu-&-kashmir,2021,3,srinagar,122752,2021-Q3
jammu-&-kashmir,2021,3,baramulla,104763,2021-Q3
jammu-&-kashmir,2021,3,budgam,78298,2021-Q3
jammu-&-kashmir,2021,3,kathua,73280,2021-Q3
jammu-&-kashmir,2021,3,anantnag,70633,2021-Q3
jammu-&-kashmir,2021,3,kupwara,69102,2021-Q3
jammu-&-kashmir,2021,3,udhampur,68452,2021-Q3
jammu-&-kashmir,2021,3,samba,61677,2021-Q3
jammu-&-kashmir,2021,3,rajouri,55013,2021-Q3
jammu-&-kashmir,2021,2,jammu,329625,2021-Q2
jammu-&-kashmir,2021,2,srinagar,114498,2021-Q2
jammu-&-kashmir,2021,2,baramulla,97258,2021-Q2
jammu-&-kashmir,2021,2,budgam,72750,2021-Q2
jammu-&-kashmir,2021,2,kathua,67569,2021-Q2
jammu-&-kashmir,2021,2,anantnag,65592,2021-Q2
jammu-&-kashmir,2021,2,kupwara,63957,2021-Q2
jammu-&-kashmir,2021,2,udhampur,63296,2021-Q2
jammu-&-kashmir,2021,2,samba,57066,2021-Q2
jammu-&-kashmir,2021,2,rajouri,50772,2021-Q2
jammu-&-kashmir,2021,4,jammu,378618,2021-Q4
jammu-&-kashmir,2021,4,srinagar,130968,2021-Q4
jammu-&-kashmir,2021,4,baramulla,112175,2021-Q4
jammu-&-kashmir,2021,4,budgam,83726,2021-Q4
jammu-&-kashmir,2021,4,kathua,78693,2021-Q4
